keyword,keyword_label,year,week_start,search_index,below_threshold,source_file
dau_an,Dầu ăn (Cooking oil),2025,2025-03-02,45.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-03-09,48.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-03-16,50.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-03-23,43.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-03-30,43.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-04-06,44.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-04-13,44.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-04-20,48.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-04-27,57.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-05-04,53.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-05-11,45.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-05-18,42.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-05-25,43.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-06-01,37.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-06-08,45.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-06-15,41.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-06-22,100.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-06-29,58.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-07-06,55.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-07-13,55.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-07-20,53.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-07-27,54.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-08-03,53.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-08-10,50.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-08-17,54.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-08-24,50.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-08-31,53.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-09-07,51.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-09-14,54.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-09-21,60.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-09-28,56.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-10-05,58.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-10-12,62.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-10-19,69.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-10-26,67.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-11-02,66.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-11-09,61.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-11-16,64.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-11-23,59.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-11-30,64.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-12-07,61.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-12-14,61.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-12-21,69.0,False,dau_an_2025.csv
dau_an,Dầu ăn (Cooking oil),2025,2025-12-28,67.0,False,dau_an_2025.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2019-12-29,50.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-01-05,67.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-01-12,79.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-01-19,93.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-01-26,62.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-02-02,51.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-02-09,57.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-02-16,56.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-02-23,64.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-03-01,63.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-03-08,64.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-03-15,72.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-03-22,68.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-03-29,79.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-04-05,84.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-04-12,83.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-04-19,100.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-04-26,79.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-05-03,88.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-05-10,80.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-05-17,78.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-05-24,70.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-05-31,78.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-06-07,81.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-06-14,74.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-06-21,68.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-06-28,64.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-07-05,67.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-07-12,63.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-07-19,77.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-07-26,61.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-08-02,53.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-08-09,54.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-08-16,58.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-08-23,66.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-08-30,60.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-09-06,62.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-09-13,52.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-09-20,62.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-09-27,65.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-10-04,61.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-10-11,60.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-10-18,62.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-10-25,59.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-11-01,60.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-11-08,64.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-11-15,70.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-11-22,65.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-11-29,62.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-12-06,63.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-12-13,62.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-12-20,63.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2020,2020-12-27,67.0,False,nuoc_ngot_2020.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2020-12-27,56.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-01-03,62.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-01-10,59.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-01-17,58.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-01-24,72.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-01-31,82.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-02-07,100.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-02-14,83.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-02-21,60.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-02-28,60.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-03-07,66.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-03-14,70.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-03-21,74.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-03-28,68.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-04-04,61.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-04-11,66.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-04-18,60.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-04-25,70.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-05-02,70.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-05-09,75.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-05-16,73.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-05-23,66.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-05-30,73.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-06-06,65.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-06-13,67.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-06-20,66.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-06-27,65.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-07-04,51.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-07-11,59.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-07-18,67.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-07-25,65.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-08-01,76.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-08-08,75.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-08-15,71.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-08-22,66.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-08-29,73.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-09-05,68.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-09-12,71.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-09-19,67.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-09-26,71.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-10-03,75.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-10-10,78.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-10-17,75.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-10-24,83.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-10-31,89.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-11-07,87.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-11-14,76.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-11-21,85.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-11-28,88.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-12-05,70.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-12-12,75.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-12-19,88.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2021,2021-12-26,99.0,False,nuoc_ngot_2021.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2021-12-26,64.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-01-02,70.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-01-09,68.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-01-16,67.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-01-23,100.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-01-30,80.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-02-06,56.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-02-13,62.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-02-20,55.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-02-27,67.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-03-06,75.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-03-13,92.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-03-20,80.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-03-27,68.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-04-03,63.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-04-10,60.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-04-17,63.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-04-24,67.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-05-01,62.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-05-08,62.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-05-15,48.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-05-22,54.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-05-29,53.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-06-05,56.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-06-12,56.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-06-19,60.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-06-26,61.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-07-03,53.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-07-10,50.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-07-17,57.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-07-24,55.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-07-31,53.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-08-07,47.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-08-14,47.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-08-21,48.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-08-28,50.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-09-04,46.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-09-11,48.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-09-18,52.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-09-25,53.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-10-02,57.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-10-09,52.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-10-16,58.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-10-23,67.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-10-30,72.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-11-06,63.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-11-13,59.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-11-20,48.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-11-27,52.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-12-04,59.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-12-11,64.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-12-18,70.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2022,2022-12-25,82.0,False,nuoc_ngot_2022.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-01-01,48.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-01-08,62.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-01-15,100.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-01-22,37.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-01-29,33.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-02-05,35.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-02-12,31.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-02-19,36.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-02-26,40.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-03-05,46.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-03-12,51.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-03-19,44.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-03-26,41.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-04-02,40.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-04-09,42.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-04-16,42.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-04-23,44.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-04-30,48.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-05-07,43.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-05-14,36.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-05-21,34.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-05-28,37.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-06-04,37.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-06-11,36.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-06-18,38.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-06-25,33.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-07-02,34.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-07-09,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-07-16,31.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-07-23,33.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-07-30,29.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-08-06,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-08-13,30.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-08-20,28.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-08-27,31.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-09-03,30.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-09-10,27.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-09-17,29.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-09-24,28.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-10-01,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-10-08,31.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-10-15,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-10-22,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-10-29,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-11-05,34.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-11-12,29.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-11-19,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-11-26,32.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-12-03,34.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-12-10,38.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-12-17,36.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-12-24,38.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2023,2023-12-31,34.0,False,nuoc_ngot_2023.csv
nuoc_ngot,Nước ngọt (Soft drinks),2024,2023-12-31,51.0,False,nuoc_ngot_2024.csv
nuoc_ngot,Nước ngọt (Soft drinks),2024,2024-01-07,45.0,False,nuoc_ngot_2024.csv
nuoc_ngot,Nước ngọt (Soft drinks),2024,2024-01-14,55.0,False,nuoc_ngot_2024.csv
nuoc_ngot,Nước ngọt (Soft drinks),2024,2024-01-21,58.0,False,nuoc_ngot_2024.csv
